artists_id;track_id;artist_id_1;artist_id_2;artist_id_3;artist_id_4;artist_id_5
18463;2ddVNzU2kTrs9VLiuurU9C;6020;;;;
18464;79e65PpLNYjISrGWo0xU1F;21040;16984;5060;;
18465;7upm2FweejAA5Zo3KXicQE;9047;17778;;;
18466;2sjwKudWZUa5Dyf7Fo842f;19632;19821;;;
18467;56219l1rrJKtk35mH8dICY;9047;;;;
18468;7sMYJtxTHZKCDr48rAoA4J;20455;3463;12911;;
18469;6Mxaum98mQ7PySB9jvunYL;18070;10147;7799;;
18470;1djIwYoEhJj8xvcFeq2mWz;1015;13182;;;
18471;0f7ifN4vXV4z2C52POeDQT;18938;18934;;;
18472;4WNjDQ6LZJxM0nsWyfhHHg;8734;20118;13674;;
18473;6JKLSrYx0XR3ayYWggoPNV;17438;;;;
18474;4XzIist5bvsQp1lVib68Eq;6056;3581;;;
18475;6s6bKyK7XSEXpwMKaUVtug;19206;4279;2874;;
18476;7q8xVdmpBJHNOA6pZq1Hhw;20773;27525;;;
18477;0YEgVqBmj14YWgv7w32Qm4;4820;;;;
18478;2vl9yXYJmoKbv72pUIxoue;16202;1906;;;
18479;0OE5nvs8Sc1meDrjN7vwBw;18070;10147;;;
18480;4PJaGVVVYNSN9EZJmMLtfK;18639;;;;
18481;5jbz9ONajDOe1AW5c3ob5U;6926;21325;6994;;
18482;0fusqEZznLhqoNNdHllbgg;11320;3899;;;
18483;2Eo5TuDu2fPROZ3ro7hvNd;24868;18086;;;
18484;72LO7cIcK9aapSg0hHXz0S;15150;11537;;;
18485;73RyhUtQnXgHB0Ko51EniR;477;15994;;;
18486;1Kr8qVQBldnHQbaMW7wS69;6020;7812;;;
18487;0hHcQSdtwycNOec82X2QId;23197;;;;
18488;1ISyxG7inoBAIHD5QpHZql;10024;7139;;;
18489;43wAEql15k2lLyDC568uTE;1303;;;;
18490;4enGPiZdy4neFkITvAQwIx;15393;25012;;;
18491;2gX2FiUB04ZercNnKcuwy9;15712;;;;
18492;5WAx7JU09H1jJaaIdUJcVh;4168;;;;
18493;4xs3eeuZb1WofrjlUp65QP;18639;;;;
18494;2SFCdSu7HJnsLlTGC7cc8f;13617;3655;;;
18495;2wOrU3z0ivb4L7f46c9Nf9;15225;3945;;;
18496;7lNqyHePftFYiqMGtGqZcf;8372;26575;;;
18497;602wo0wA2pEjcZYX7X2uNh;6924;15772;18639;;
18498;6RIbUe08CiBs2HRZEf7i4f;11503;;;;
18499;2RrgY5XzFmlLtq2jDsi15V;2618;;;;
18500;0srHt7dvF0U5ReVRVS3fz0;15173;24118;23602;;
18501;5K88CzTP6pJIb0tni9oQiG;3957;11786;1806;;
18502;1hmfCUTmSfLWecxk8JDNRr;7159;9971;4739;;
18503;3QzBzeXfDNR15U6X98zz1q;331;5370;;;
18504;0QZdbOtajbimysXPJDkU3H;4887;17826;;;
18505;2ieFaRzeA5yfRjanzaBS8Q;3145;16407;24339;;
18506;2AwFU2BnJRlEpjDtu04e6S;4690;15135;10451;;
18507;7vVsRUOFWmT0bNwo4AIJjx;15448;9084;;;
18508;7HjAWHKa7PURoZFHgjOA5O;9160;5429;;;
18509;2c2KmE4UVD6hXOHHOExJtg;3368;20331;3645;;
18510;2y7l8FdNFa0vM15TlAGA0Y;13630;;;;
18511;76DUHirDFCUH9B3NDiyKqe;18288;;;;
18512;652AiJzLh0eVawEnf4xzLc;8734;;;;
18513;6YWggRp2qdCaohcbYXSLkR;22109;;;;
18514;5gecpIlPtD5CP6ZryVfDUx;8734;;;;
18515;4skUseiojgUaMSHoaYIvYp;8734;24363;;;
18516;4Z0OyS2aO8BXWY5sXSTwQc;22989;24770;;;
18517;7azdWyynyvzWS4U9yuCuBm;15173;18155;10364;;
18518;0pirokrbgCxZ0nvZsl5qEU;4820;27571;;;
18519;3JsmrruMp8AWcbEZ4342JY;21792;13911;;;
18520;6KybXlftuqmAxRI05yqDfk;10000;;;;
18521;32ezv73SFgHHNrCKKHU3HM;26669;;;;
18522;0Jb3Kq7oDqRznHPIcrQpiX;18639;;;;
18523;2u6Jm2klS4yvAlbSHlxUwI;21546;27440;;;
18524;3fvsxmytTns1ApIWBqfANZ;11865;20206;;;
18525;4YYODVaWvNDvqsYiQtJJrM;4691;;;;
18526;3Efi1Za9jvExuHtNKH1NBa;22623;10005;;;
18527;7bIdwhf97APQig4oW2Jtgw;26832;14801;;;
18528;2jfCy43LsFbCQoB6HyetlY;23332;4670;;;
18529;7aUlBqAHppttybHHYrefZk;3145;;;;
18530;0m39QFJPnMbaouXbeqau1Y;12784;;;;
18531;3Qgzt1zo6eO4sWyKrmpDQY;17917;25950;;;
18532;74EsBpSsjhH7VrnCqtc7c8;11665;;;;
18533;55d7DivOo2mwjEbAiR6SAO;15173;17512;24118;;
18534;3TjSfWGX3hsBISISnYnBev;21663;16293;25616;;
18535;2KN5wY5R4gXbka8wB2kXh8;23677;13671;10245;;
18536;5nBqvq3hUl8n6HtKtwNphW;6924;15772;;;
18537;0uNU2DnGjyjzqeaK3z5rSi;1015;;;;
18538;6Oj89UHfmYp9yR4t0t1q8F;11503;;;;
18539;4nTj9uSRpyhHWGaeZRUeqQ;3107;12999;;;
18540;2kMd68JKQBkywKtPuLqm2m;18643;;;;
18541;1BMFet4vUoOgpLYIl3kVMQ;24868;20455;;;
18542;5erkBzi1uzfVzRotIEDevu;11485;;;;
18543;4F8OK7mNa51mKqgHqWQiYm;7329;4457;;;
18544;3bW9WLbrEFqoorYELHo0iS;8372;10363;;;
18545;0pjFg3uppmooqP1yqPBhZk;13121;15508;10921;;
18546;1r5O1Q66t0THBMKChJLyOS;14329;19632;;;
18547;5hpfHL17kbeafCT2GGrfDx;4820;13054;9267;;
18548;7H4baUrCPnLkLOl6o9zkMO;10000;;;;
18549;3MhDgLnch7EtoTqZj2X7Ux;12318;7744;;;
18550;4ajrGS4lfifvezTGfg74Hk;11037;1813;;;
18551;5wIEoWpswKLoEMuX1XYkrN;27033;27183;8868;;
18552;5WgW9bG91h4zRUnBr97d6c;20773;399;29;;
18553;6Ak4IFVY8BhNPjcHYWlZAi;11503;3274;;;
18554;23EsgI4ZCW4ONfbFgyVjbl;27798;;;;
18555;1ap4zdsBydWPSXJqDBqtNL;5428;20831;;;
18556;4035yp8Z7EyAg3yDchzxA8;4887;11634;;;
18557;3O3lsUYkkrolKZEfH4pTQn;13617;5895;;;
18558;1of7LeashUaSrgqoa0XZHR;5428;21351;;;
18559;4bh1dLRnsawmxnKxalZuey;1928;5006;21910;;
18560;1e0V7CMEcXaPAMtL4b5VtV;11320;15795;;;
18561;0HkwDCJIbWijtfKg63gQBJ;17625;;;;
18562;16JYKu8Yq4r8bG28Ty3wS3;15580;22703;16849;;
18563;08BdwDsjgDp9N3ALRaKuYJ;11865;14273;;;
18564;4cTo1wbzGiVJJiCG3BdZ64;17625;12347;8036;;
18565;2WrlysXGhULyfprVfW20UT;15173;26550;23602;;
18566;5FDdviWQzhw7NWH2TiDl9d;23677;12784;14608;;
18567;3je1VcyoT3FEH6AbttouZj;4691;;;;
18568;5YDbSfN5oKWBoeyf9nBA38;22187;;;;
18569;1y7agAufBsudgRXuq6Ekqb;9665;17353;;;
18570;0pyjqTGLsrg1r6m5YR4tuq;477;15994;6107;17181;
18571;74TcTabEAOFdGWsVzY20JB;7507;8003;;;
18572;3xV6mTlSsIinmU8Xi77qUo;18643;;;;
18573;1evX3NUBE7QujnSmky2ox4;10676;20493;;;
18574;6RIbDs0p4XusU2PZSiDgeZ;4684;9750;;;
18575;5SfQmmOQp5Id17CnInfHp8;23691;;;;
18576;5wrau4O5O6FnAaMkHZd56s;500;;;;
18577;79m1I109FyZMx3VwQZAEQM;6056;19943;;;
18578;3pLtgOzLrZTVSLBlFmFDwN;9160;588;;;
18579;0p2EqKndSXqrbgkqV8L1Ev;3368;27982;;;
18580;2K1HUc9t7nJMXa76fA2dL8;9160;;;;
18581;77td5WzDNuMEDPw2h6h9Eq;11360;8945;;;
18582;4SkmZvciMZmMinCeEA7g5L;10676;24017;10686;18445;
18583;1FE3Cf3SUdxJkFGrdYpqQT;11320;12114;;;
18584;70QyATpmT1mt7JMeDzrInv;10536;7460;;;
18585;51b6SQn8j9QhQmt20R4ugJ;10536;;;;
18586;69UTmQOhqIRoGcTWFUidSZ;3145;4301;;;
18587;27NcpbThIN3STNcodE5hkv;22637;26595;;;
18588;6zXyPzGp9AjpbrOYMQ1sc9;10536;16028;;;
18589;2WyNqDHLRJLzJuidCsO1Ey;1015;10886;;;
18590;6U0GYSiAsb9bYvuOzQJLoq;24770;6994;21325;;
18591;3kEh9TMdS1HZACClTCP7jp;9665;8123;23515;;
18592;2Me8g0TZBRiOOYvjexvYwe;811;;;;
18593;0mYYcDy6DOPfmI9TpZWyVX;18563;23713;;;
18594;0nevM5K8CCJOTbAcpOS1Js;13895;;;;
18595;1ISb4TsSeaPX3MfvqOj9YX;3795;;;;
18596;5qHW3YD2L8vvtWtD7j5pmk;5484;;;;
18597;2dwnD6tMYqp8zQmfg1XvNQ;17657;21830;;;
18598;015BCBzbTyaGy01VopJlR9;16769;;;;
18599;13zDJQuwV00GslorzFPksN;7447;11864;;;
18600;7JBzadCIdv7yBisI1mqPS0;13685;26124;1436;9000;
18601;7tirhoEiNOaHD2RYrjt1k9;2618;;;;
18602;2dGiKnFEOev9qyDvW8bAMq;5839;13732;;;
18603;41CmNFqb3dQV6djcpsGLSj;22268;26518;;;
18604;5cWtZM21FH4YL0aWq3Syfv;19551;408;;;
18605;5ZRcp3KMbqF3KXIEJ7Pg6K;15580;7881;;;
18606;4K84p5DmcoUm3pp64qzkHY;3795;;;;
18607;3HybwTm4C1n07gqg85f8qt;27457;;;;
18608;77VLYTyrdlHEWcjhjQoXlz;21546;;;;
18609;3kZqrLzuoE54EfHPwappr6;20455;12104;7170;;
18610;1W2eqS5HYJXHIhn7T8lWDZ;2625;;;;
18611;0t3uSTVVYGVYVKJUlOMqfk;22623;3494;;;
18612;18YjKnQKdqbzYsud1ylO7P;10891;19225;;;
18613;3PTMcrpi5tbHzc8xxOZ8lG;25297;;;;
18614;4dCa3tf7dhIuFw8JokedvG;12738;2135;;;
18615;6qLkMLUIkdtX34gHF9sPFL;15426;13401;;;
18616;2ae8Zir5qhtyjzlnqtJzX4;3957;1906;21232;14234;
18617;4wAk8NXWYPHDkjY5wPGENC;20455;;;;
18618;4Qa9y4SXsLBAhcRZUdtpOw;10676;5365;16252;;
18619;1lLeKTdKpvxrICyW4bD95B;10676;5517;;;
18620;1AmM6S2tTt7j1IEmye5eWL;12741;21028;;;
18621;2XqUheri1UqUWzzMGIN2fW;18643;;;;
18622;2Q3jcJsNmsbgwPjLAZccZz;19737;12161;;;
18623;0SwAOdc4C2kWUMbsXG4ztz;10526;;;;
18624;1ZCIgVkeHuBl9yzQR4E0CZ;3533;24528;;;
18625;2pvFQudKtJTEeiL6FIlqsy;18643;;;;
18626;0k1vngPsfE62PogE2ntq3d;13667;11786;26090;;
18627;0v0GiHc39w4lAUn9jw0qf0;8371;17620;;;
18628;31yDpJjmuvXqALS2U48HKs;19206;4279;;;
18629;1t3pV6jPE5RdI4vU6EvzmA;19280;14777;;;
18630;17WGulQEZE54Xhw3wIv0Ti;921;10002;;;
18631;7pARbCUoO1CTzU5ucMEaVF;18611;;;;
18632;46QLG4BbwNWLOVAPsW7jhc;13685;333;22181;;
18633;5jYntKRDo21t5sEQHx8OM2;6057;11285;;;
18634;3QBZhGyrmH16X853rimdE1;16769;21245;;;
18635;57WUsRphWcS69G9OnTJEsg;933;;;;
18636;4EdNY3scTlTbGpwGlbjfyg;24874;10913;;;
18637;1FPat9MxjcvQNvhuVuBcmQ;2162;27727;;;
18638;5XxFY11r0YA6Xoyh1O9WsR;5791;;;;
18639;19pZBVcKIpZe6DqpzTEPCM;477;15994;;;
18640;0RNdlFw9TaimQ6syL8rgCh;22670;;;;
18641;3GoTzDCX7Z3b3cMJeykv7N;10000;;;;
18642;7kyiBfD6aY6qsfLd0Hja3w;27457;21649;7726;;
18643;0O1AS0YY1abFpXYNfAE81n;27798;;;;
18644;4CiWLaMrGQ9CR5j604HyoW;6870;15574;;;
18645;7c5pqirWTfIUQqoRlLYy9G;15393;;;;
18646;3yj6Hc5nO7t88CUAss0tHH;6056;9788;;;
18647;053bbGyTwKCwmSzE78G2Us;3256;18352;5727;;
18648;4CMsK9RIEcJEUwUkSvmBxQ;18639;;;;
18649;2cO3xWHydLU7xckQOEI8cm;13121;2743;;;
18650;1QkaME1J8C8Pau6DHwkrIO;23957;;;;
18651;51RtdCbXnBFGz1gvQIj9cA;7754;15870;2412;;
18652;32eSXKGSMITI1oJbjBxAHS;13617;16840;17348;;
18653;6rEfYXO50NsvcF6RAgcV3e;15173;27055;27287;;
18654;4sDsOUcpA53YU5HZ8A3VZT;21546;964;15317;;
18655;68UiApRTyu4Trb5kwMgCd2;18938;11503;;;
18656;05Q2QXgj7NPOmYvito5OOm;15448;20364;9492;;
18657;0rTtmm1wk1CMermrvRBFyo;27186;;;;
18658;19lT0l1OBkLtWI5iE5zORl;4690;27126;10451;;
18659;2QTeQ2tJcuv5NNvlbkjxwR;18643;;;;
18660;7hPwgTYYLfqKQ3T6KgeC2K;27186;12464;3254;;
18661;7k9P7TAn4wpQUvCAjVj1P5;15173;27055;27287;1799;1854
18662;0j5z0Tq7aipYNDme5JvUrz;27798;;;;
18663;0BF0gUNYa2pY99xzi2HEYG;850;;;;
18664;0CTwPdDmkeTYCVx2j13ZMc;21685;;;;
18665;1oSYG2l3oiZTd6PMERyUBJ;921;10002;;;
18666;2wcN2cBCbkdSIBExLjqFTg;3151;;;;
18667;7rOcHMYABCWUrgZWzQoLem;9665;1591;;;
18668;5ea9yZi9Dv6MuJa8V2kpUq;2766;;;;
18669;7hgZ6IdPxTC1kfVRN3ImG6;15173;19679;4891;;
18670;2aKxfUQg9dhvgm7Yt9Lc7Q;2162;8938;8688;;
18671;5qnm72yqTeBbw35inZI0fa;10891;;;;
18672;5noSkaAhiPUZZpKqgFWiLi;24625;17181;;;
18673;0ZjTWEc0eU7rm4XvO4coE6;15173;18724;1048;23994;
18674;2LkUiZy08G0PAOzvRQ3oxY;21546;1021;;;
18675;6i6Jj8hSVfpvqiXnVSvsTe;24874;;;;
18676;28KKvFNDjBSUFNSxsdlBzw;5065;21849;3199;;
18677;3J5rWdL10nRlpP0TVXjhea;9047;7714;;;
18678;66B30LEHJfPv8r3YNKUV99;26256;15261;;;
18679;3RiRFyvasDtAv8n0AQUKFG;27426;20455;;;
18680;3dhPpCQvw3kn7so6mkTbJ3;24770;23928;;;
18681;5h2RkGPXXfeqASYgK86Zd2;27059;897;;;
18682;4IQgbTjXZfINWOS5TKL6T0;24994;1438;;;
18683;5RfWujDfoDdKIF70rsqo6N;9047;;;;
18684;5XSjmXj79UdVdT5ndQHM2x;15313;;;;
18685;0Dy1Q2uUKII4asOHvexBn9;18992;;;;
18686;5iknC3vD76dPL8qobqdZCV;20105;;;;
18687;3O2pzENAozkiSYveNxAz3z;18969;20901;;;
18688;2C4qlSBJ9u5fzvciCwHy8B;18639;;;;
18689;79oZZpI6Z8OODY8CRy5IT3;6020;;;;
18690;37D9O4De2WL1hA6gyResgl;10526;;;;
18691;2ObmmBBAAQ4KxfAiXf3Fxi;26256;1728;;;
18692;0dSTbC1TcahlWOZV5C5OhI;11917;16385;;;
18693;3n3wsH09Hh6wGatQzopTJs;6924;4944;16267;;
18694;5V51oDyvvdhZmTb8Jzw3T9;5439;;;;
18695;7zHnrqnWNZLBmLhLwj3i7c;9160;6285;;;
18696;21VnSlwtvNKUFFHHKqt7fI;6056;15508;;;
18697;4MjW0jp8b9hAe1dmzJIBCG;3145;1469;11994;;
18698;2URYteekU6AYCIuEYxHJXk;6030;13540;13632;21910;
18699;7IawYBpVLUJC7NywuhJHpi;13685;333;22181;;
18700;1ZF05CfjZO3ovYTXhUxOxm;921;;;;
18701;25Mf35cnnFalpVNFp0g3hW;15426;16686;;;
18702;3FciUKHI50Pre1wqiA35op;24794;3643;;;
18703;48JXG84ditfbyCQ6r5Z4sD;18992;;;;
18704;2fZlFi5a86CFPT0Xd96ns5;24874;;;;
18705;5FzuDFYmUFcvjraadJXv28;14329;;;;
18706;2itzcJHEGyqAMn3GIu5sTe;24528;;;;
18707;7FCZhkhzEUVNUAlGauNKIe;23957;;;;
18708;1GvyPmmkOxcrnLBjpgFBPX;8481;9962;13917;;
18709;7Fo51x6cURFo9jCzcv7WOL;6870;;;;
18710;0Y45YORDIqUFUl5rgPgkFZ;21663;16293;;;
18711;7aXlU5AC9cLJsXycbMcVEN;24868;;;;
18712;1dR6FTBLW09mAtEgUfX5Zh;13571;;;;
18713;770Wrb1yzgHKODZ32U0kyQ;14481;;;;
18714;79mxN61Rhw4zAuvWLehld3;10000;;;;
18715;0C0LsZeUyAG50xJKEIpBgY;18611;6495;17627;;
18716;5xARo31Sdr6Kmk2g9j4t3x;4684;4969;;;
18717;4yFpHBMp9ruVQmN1TgGWOL;18643;;;;
18718;1ho2lqhVK2P5UkLHBHjkHR;2767;22174;;;
18719;7zk30nOIKq22B8KepYdQyW;2162;851;;;
18720;31aF4GXwVcAzN5KO7gWgF9;11362;2004;;;
18721;7diiW6RSbOz0o1P7BWGmut;11463;;;;
18722;0jkA6SIVODr1csfNlzmkP5;2162;11529;;;
18723;2TI5o3Xzyv9QG4zKwL1XUc;15712;2432;;;
18724;03rdAFKPMOjSOXTcoZSajT;17083;;;;
18725;3U6ZWTjjYDtr2YMhG0fpsM;3948;;;;
18726;0MJrPeuSXdHBPfsoaaFEIG;18969;;;;
18727;3hFZKtaahPCqZ73sQPHrZD;15173;18017;;;
18728;3AJmjefnCKNq2Vtib5qQSE;12741;26608;;;
18729;01fVbxyW9y2oKdXvg56uE5;6926;;;;
18730;6jDoDtx0rieQnlIPn5EDLY;15173;4472;22366;18711;
18731;6IIOcnq93QAaKeRX1cs16v;11463;5241;;;
18732;2O0vM6F7VMXf66Y5qUuWyE;18643;;;;
18733;4Fl7zEM7dw1xRRAb4Lz9RD;20455;;;;
18734;6qKHsD4293NoFznDaozJpk;22467;21470;;;
18735;4ezDg7oxLnwj53tSi3AIoN;22467;;;;
18736;6d8bSFJVNYTAjBX89Q251j;24127;;;;
18737;1autGNlixrJdmUDUEJe70U;22467;27030;;;
18738;2wL5UVVXjjaHoQfgxiKBUY;23470;;;;
18739;7oy990ck95NlC1wdjcJAmM;5261;;;;
18740;61pyWaQQqcbQUma3xUGMC0;7900;5443;;;
18741;3atuAh3Kz3idmHgGiGd3H6;21575;10561;;;
18742;0BH1alkwzqcLBZ1SBPzsTz;23470;;;;
18743;22XbNq1dFj7ASyx5f1anYC;26569;;;;
18744;2R5TjEso8PJ9TcSoGjVfwH;15580;11101;;;
18745;0vc68gJkQF7hkyAkbRf7vB;24874;;;;
18746;3z7AceXFwECHGH26FOy3u8;25297;;;;
18747;5MFr2IB9u3t7nYdRL53viF;15373;;;;
18748;73OZcwiBI41R0o5TDGeZ7i;26158;;;;
18749;5tPC9sy0oSG2snV5L3PYB1;20118;;;;
18750;0pnrxdaIdL7YgUgGdPrA0J;16918;10076;;;
18751;5rh2zHFAI1ebnAmO3FfbaB;5428;;;;
18752;6hHZNKWzcZ1wSf0NnagKba;15373;12979;;;
18753;7h3ryyFSZ1ycnh8CYpULRa;15426;;;;
18754;2SmDsqV1mfn1dQ658EHpa3;20773;;;;
18755;3voNCdMNCd1M2Yh1Y7cm4Y;12528;11362;7664;;
18756;24zeUQ8CEhTAqo7cX09TEu;24794;12300;;;
18757;2zME1tNgLyHCJ29E2uSeJM;23603;27126;15126;;
18758;0oNMDziM8JjAo3Ec1KD5wi;10024;;;;
18759;1v7ieSIGSuV9mPjKnUGVs8;6020;11226;14800;;
18760;1ek1kNO1a5EJCNIUvNs5XI;4691;;;;
18761;0YG388x794Z8C0CEDc9LYO;12893;;;;
18762;1tZC1ktebdhQSlhnFSetLk;23677;27126;17348;;
18763;6Ww581O9pklqs42MN4Da6q;23677;20831;;;
18764;5WA3rl0o0RJwdhsB2T7p1k;17083;16337;17406;16724;
18765;6OXCzxfoAYvvMPSSu0JdHB;10893;;;;
18766;4l1k3bK6OGwfRqbW5HiyT3;11485;27126;;;
18767;0XJxz1eTq9ceNyUmOlD7Hl;10159;;;;
18768;0tXHZamZJYxytb82q9RBCA;5596;27566;;;
18769;6WN6igAeshqOoQu0q2GoJG;10159;;;;
18770;5q5LldPViFjfwb0UkIrLkC;10536;4448;;;
18771;6rbsTWOxv7hrgaIN2X830U;21040;7759;;;
18772;0hgRmK0ouFXfDeYPCsezNv;16918;22692;11922;;
18773;0NAjsPwvBwJKs0p2RL4GeM;26071;1827;;;
18774;1QJhtBw5LBWEqXJBCEHNaV;16769;9349;21418;;
18775;7DdrHlmyfDmAibdAbEdYIu;23691;;;;
18776;3zbiToGAX9qdQFBKatYjm8;6020;;;;
18777;7k11Ii2cGblg42H4iUZFEv;15065;17467;;;
18778;7wDo3yDdE2pzHrhutOAPc1;10536;4448;;;
18779;7xcahxhSAdTv28H4DjrisY;19206;4279;;;
18780;4NxxwRPkNOgwRk6ACKrGs9;18643;;;;
18781;08yTxZ1ZCAwSb9cFaJyP3Z;22467;12301;;;
18782;43Be2rrYZERvAr8LTEaotw;23153;6801;;;
18783;0aV4DBgGF6qu3fUm3SXYhu;13090;11914;22627;;
18784;1jStctxoCQu67sVWxzatLC;6057;11285;;;
18785;3rTnSsUS6gD2BDnMlPB2u8;3795;;;;
18786;75usYC3ytzfttweGDXKMdE;24770;12908;;;
18787;5TQxS54o7gw5KOxikHxnUi;4684;23603;;;
18788;5xafH3RXDs4GQqc0O5IhUa;15173;18155;19679;;
18789;1LyTeIRYMHPA13p4b02NvV;15173;27287;1140;;
18790;3kNWyHdLVW1x6pn9EnSQ1H;26169;;;;
18791;5H1tp2k7Ck2KPBE8t4zOO1;5494;17345;;;
18792;1x55psCDz6OmzmyoznqgAz;24874;;;;
18793;0hk1UCickTFX2RuLJtSsTf;13640;12400;;;
18794;5THxirvtOzQQoUL9wLldgP;18852;;;;
18795;59GRvXZLg7H7DJZkw4D7TJ;19324;;;;
18796;66IP8p7WMv8rpBIOi9zYl8;15173;16333;11447;17348;
18797;2TbWKrXTDBKGBBMUxeKOJc;1397;;;;
18798;23GHwhFGMi2mNTD4CtyOCA;17625;5611;;;
18799;76AMW7PQUbQZucnM2NHZO5;23677;6924;;;
18800;2kEvC6w9wRf96llW9sJrRU;24868;4044;;;
18801;4xfYNH75F5Ji7CJ1v0OMM9;13424;22067;;;
18802;4IKa5EKTmhKvV1wuTJf9Eq;12999;6407;;;
18803;5OdiCCcYYGP0vrwkT6ONz7;10891;18929;;;
18804;1ytGToyD4sNifrEV4ZDw2p;6020;10723;;;
18805;5o459PfDdkvptrq8lAGerD;16918;9111;;;
18806;74Hf2CrG7Y2dzCwPAXYugR;6056;16234;11540;;
18807;2023lrR070OC4OuCfoPW5O;18070;11682;;;
18808;7oahNRcO0CxOOQWlqpuH40;24528;;;;
18809;1fhsKLqU0D8y4nOkufigCz;851;;;;
18810;7ixvpOECWOPu1q2MWCXN0R;7799;18960;;;
18811;653rxW1E7V52QWh6a7oIdS;1857;;;;
18812;6m3DkpGqoeQJxfekL3ZLHJ;10084;4944;;;
18813;5XfNHn4xs084rmy8Tzz1cz;877;22687;;;
18814;0ilIUooYDYc1WQqwCpv0VM;19551;;;;
18815;26VPU8yYHcZs2II1PD0G9g;10724;22957;;;
18816;5u0xcIyQFAfDy5PbEfnhsy;15065;7598;3222;;
18817;6ohT0RqfkFOOUeZm7TmHfE;9073;;;;
18818;6YED5fQzVCXl7vTjN71DEM;5261;;;;
18819;0Ifg59Rw2WwzaHJsbKj4O7;7237;;;;
18820;6qyjHhqu5KLqdJi2Bymv5A;18639;;;;
18821;5SoyQfSOYcegt3mXLdlqSl;13623;21465;24090;;
18822;5qNJUVdTtkwEMBktQIhIJF;921;10002;;;
18823;4O8wDimh5eQnBeH1nKhc1o;921;10002;;;
18824;5nrdOK0i7daIsDAt4zRbHM;22637;;;;
18825;6iNhl5IcRJfm3F42plOPA4;6684;29;23715;;
18826;1gYv8m3PlgdAex11edHKGN;6181;21304;;;
18827;6VmK90qPxCYXku3fpry4EI;18992;;;;
18828;1JybHYAOzP0sWjzplbruqJ;27186;;;;
18829;30Ek6vDZ77PWTQS9HiV3xB;331;4690;27385;;
18830;2w1JSr3I1BXnTRyGskbJ45;16202;;;;
18831;4e29H6rQHxIBq6VHMOOjPl;16769;21245;;;
18832;7FcT9XALvaUrqYm96ubb3b;15426;16686;6497;;
18833;1wCYxs2QVkhqHBfWcGVCVW;27798;;;;
18834;0ku6jfwJvvtXgoZcpubwy7;12528;8297;;;
18835;254sPHvl23lfeXv6xBUPVE;19324;17648;14030;;
18836;4Z4i631BesV0P6LTvfLAdL;21773;;;;
18837;3ddsRCIG5TcpytqsfTOnX1;6495;;;;
18838;56mkL3dasELpo8DVg00HGP;10024;22773;;;
18839;0PGpWcKIlayTwPdz6Qstol;13617;27708;;;
18840;7bXWSg5gd0Em0eQ5xpthWF;25297;14705;;;
18841;3GXGACK2mI72JpsgD6SrAm;15426;1848;13398;;
18842;4GBioxlmzLLaFarxoaXCEc;9022;14185;;;
18843;5xkMDodMnKWY1PutWPwWTj;5368;;;;
18844;6FANeHrcPH8cDFUgty6jDS;15426;14898;;;
18845;4DiuwmmlIFwF5rFljlannW;18639;;;;
18846;1nOrmN6H9MmEzSTU024eAX;26076;26575;;;
18847;6HZAjfGnfhrly4dI23vjOH;12304;23957;;;
18848;4SwL4ZshYgrZG0luM7aoot;7507;19738;12406;;
18849;58U52B6rDjT30RIquT51dE;23197;15130;;;
18850;5VyVQuqtPkKZt1jaXKuQkR;4887;6548;18639;;
18851;4qwMak56ZKbCILVeW9CZ1U;18643;27287;;;
18852;4WVKoqeUptg9Hy3ruMsvoa;21546;1015;11169;;
18853;0rSpu20UCvDF2BE2tNx4LF;15432;;;;
18854;1qJymPMEBleOFWGuFRkZoy;13623;24090;4128;;
18855;4mmXEnjYOCAxzXaHkUyEpc;2073;14697;7058;;
18856;598lzqNKYDQo8M17IQznRk;12146;5772;;;
18857;2tcPU53Qeza9oFfWjRVM3n;13488;;;;
18858;1C5WwUvKaHRbOjH0rg0YHC;22670;;;;
18859;2O64HZaJMurTa9F1jMo8l3;921;10002;;;
18860;7sOGRoSQfjkMkk1YOEqH84;17048;;;;
18861;4Duyg2MpEmHSLqxTvvgQ26;25262;;;;
18862;4rkgXbMWRodQ6OIup8EGcE;13623;21465;24090;3137;
18863;3UZ5r4fVgvUGEWOwnTGia8;921;10002;;;
18864;5Bkkz3kei999UaDunEtmNY;10000;;;;
18865;2W6XpjOKbmZ1NNVNtwBr5b;7853;911;;;
18866;0I8oQaAdhVgx19qXiVKDuI;10000;;;;
18867;5H4FjJ2fDrnWxgZvgPgPkN;3957;7572;28242;;
18868;1ecT8HKw4RnjgGoC63jHXI;22992;;;;
18869;12f3UbBnYHrZ7vbRXfyDA9;27798;10446;;;
18870;7lBAKSeXGXmMEhLiz0qw9M;7447;;;;
18871;2H66zNHEqwFckqVfxeFxIa;24029;11029;;;
18872;3SmRFCZCqbsFUl4yhNDCGW;4690;331;4999;;
18873;6tzJUHESntwmwNBJF4R5jD;25952;;;;
18874;1NiTCVNzyE6Q3ld9Yv8hir;23611;;;;
18875;5K0MAKgSzTxGqiKhdwW12j;22989;3172;18055;;
18876;6dCQzQULhKa0uPnceMfgTZ;26129;13699;;;
18877;325VVodN2bVcByGxLyybTK;24029;15829;2746;;
18878;0ENV8cY0bwun9qSQkh195f;29;20773;399;23570;
18879;6TcpM1p0xHy1smBjxEF73s;15448;;;;
